what,kind,bundleId,bundleVersion,description,time
activated,editor,com.google.gwt.eclipse.core,1.4.0.v201010280102,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1291431331780
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1291431332310
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1291431332841
activated,editor,com.google.gwt.eclipse.core,1.4.0.v201010280102,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1291431333730
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1291431343776
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1291431343870
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1291431346288
activated,editor,com.google.gwt.eclipse.core,1.4.0.v201010280102,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1291431346522
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1291431353916
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1291431354010
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1291431357177
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineStart",1291431359548
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1291431360952
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1291431361311
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1291431363963
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1291431364212
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1291431365897
activated,editor,com.google.gwt.eclipse.core,1.4.0.v201010280102,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1291431366084
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1291431367161
opened,editor,com.google.gwt.eclipse.core,1.4.0.v201010280102,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1291431367426
activated,editor,com.google.gwt.eclipse.core,1.4.0.v201010280102,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1291431367473
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1291431373026
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1291431391264
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1291431396100
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1291431400804
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1291431403461
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1291431406646
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1291431408206
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1291431408799
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1291431409345
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1291431426872
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1291431428285
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1291431432419
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1291431437689
opened,editor,com.google.gwt.eclipse.core,1.4.0.v201010280102,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1291431437737
activated,editor,com.google.gwt.eclipse.core,1.4.0.v201010280102,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1291431437802
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1291431439920
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1291431442146
