what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1291429897275
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1291429897275
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1291429897275
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1291429897275
started,bundle,com.google.appengine.eclipse.core,1.4.0.v201010280102,"com.google.appengine.eclipse.core",1291429897275
started,bundle,com.google.gdt.eclipse.core,1.4.0.v201010280102,"com.google.gdt.eclipse.core",1291429897275
started,bundle,com.google.gdt.eclipse.maven,1.4.0.v201010280102,"com.google.gdt.eclipse.maven",1291429897275
started,bundle,com.google.gdt.eclipse.platform.e36,1.4.0.v201010280102,"com.google.gdt.eclipse.platform.e36",1291429897275
started,bundle,com.google.gdt.eclipse.platform.shared,1.4.0.v201010280102,"com.google.gdt.eclipse.platform.shared",1291429897275
started,bundle,com.google.gdt.eclipse.suite,1.4.0.v201010280102,"com.google.gdt.eclipse.suite",1291429897275
started,bundle,com.google.gwt.eclipse.core,1.4.0.v201010280102,"com.google.gwt.eclipse.core",1291429897275
os,sysinfo,,,"win32",1291429897275
arch,sysinfo,,,"x86_64",1291429897275
ws,sysinfo,,,"win32",1291429897275
locale,sysinfo,,,"en_US",1291429897275
processors,sysinfo,,,"8",1291429897275
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1291429897275
java.runtime.version,sysinfo,,,"1.6.0_22-b04",1291429897275
java.specification.name,sysinfo,,,"Java Platform API Specification",1291429897275
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1291429897275
java.specification.version,sysinfo,,,"1.6",1291429897275
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1291429897275
java.version,sysinfo,,,"1.6.0_22",1291429897275
java.vm.info,sysinfo,,,"mixed mode",1291429897275
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1291429897275
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1291429897275
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1291429897275
java.vm.specification.version,sysinfo,,,"1.0",1291429897275
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1291429897275
java.vm.version,sysinfo,,,"17.1-b03",1291429897275
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1291429900242
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1291429901798
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.cleanAction",1291429901811
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1291429908826
started,bundle,com.google.gdt.eclipse.platform,1.4.0.v201010280102,"com.google.gdt.eclipse.platform",1291429911042
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1291429911145
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1291429913295
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1291429914833
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1291429926616
opened,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ProgressView",1291429940944
activated,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ProgressView",1291429940959
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1291429948930
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1291429950785
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1291429953307
activated,editor,com.google.gwt.eclipse.core,1.4.0.v201010280102,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1291429956025
opened,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ProblemView",1291429959303
activated,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ProgressView",1291429959350
activated,editor,com.google.gwt.eclipse.core,1.4.0.v201010280102,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1291429972651
closed,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ProgressView",1291429972657
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1291429975402
started,bundle,org.eclipse.wst.sse.core,1.1.502.v201008311901,"org.eclipse.wst.sse.core",1291429977505
started,bundle,org.eclipse.wst.xml.core,1.1.502.v201009010342,"org.eclipse.wst.xml.core",1291429977517
started,bundle,org.eclipse.wst.common.uriresolver,1.1.401.v201004280700,"org.eclipse.wst.common.uriresolver",1291429977578
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1291429977618
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1291429982020
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1291429982311
error,log,,,"Unable to update app: Error posting to URL: https://appengine.google.com/api/appversion/create?app_id=pikituschess&version=1&\n409 Conflict\nAnother transaction by user benwoodhead1976 is already in progress for this app and major version. That user can undo the transaction with appcfg.py's ""rollback"" command.\n\n\nSee the deployment console for more details",1291429985454
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1291430002277
activated,editor,com.google.gwt.eclipse.core,1.4.0.v201010280102,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1291430012056
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1291430013567
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1291430017194
started,bundle,org.eclipse.ui.browser,3.3.0.v20100517,"org.eclipse.ui.browser",1291430032128
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1291430062820
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1291430063103
error,log,,,"Unable to update app: Error posting to URL: https://appengine.google.com/api/appversion/create?app_id=pikituschess&version=1&\n409 Conflict\nAnother transaction by user benwoodhead1976 is already in progress for this app and major version. That user can undo the transaction with appcfg.py's ""rollback"" command.\n\n\nSee the deployment console for more details",1291430065539
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1291430090672
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1291430091818
started,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1291430092669
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1291430095850
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1291430107381
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.properties",1291430107387
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1291430109037
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1291430116630
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1291430119735
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1291430172722
activated,editor,com.google.gwt.eclipse.core,1.4.0.v201010280102,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1291430173220
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1291430178300
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1291430181705
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1291430182005
error,log,,,"Unable to update app: Error posting to URL: https://appengine.google.com/api/appversion/create?app_id=pikituschess&version=1&\n409 Conflict\nAnother transaction by user benwoodhead1976 is already in progress for this app and major version. That user can undo the transaction with appcfg.py's ""rollback"" command.\n\n\nSee the deployment console for more details",1291430184527
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1291430198862
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1291430198875
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1291430200217
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1291430348664
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1291430349861
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1291430349984
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1291430353064
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1291430359113
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1291430381368
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1291430386943
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1291430389661
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1291430389943
error,log,,,"Unable to update app: Error posting to URL: https://appengine.google.com/api/appversion/create?app_id=pikituschess&version=1&\n409 Conflict\nAnother transaction by user benwoodhead1976 is already in progress for this app and major version. That user can undo the transaction with appcfg.py's ""rollback"" command.\n\n\nSee the deployment console for more details",1291430392652
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1291430399695
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1291430425448
