what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1294191553928
started,bundle,com.google.appengine.eclipse.core,1.4.0.v201010280102,"com.google.appengine.eclipse.core",1294191553928
started,bundle,com.google.gdt.eclipse.core,1.4.0.v201010280102,"com.google.gdt.eclipse.core",1294191553928
started,bundle,com.google.gdt.eclipse.maven,1.4.0.v201010280102,"com.google.gdt.eclipse.maven",1294191553929
started,bundle,com.google.gdt.eclipse.platform.e36,1.4.0.v201010280102,"com.google.gdt.eclipse.platform.e36",1294191553929
started,bundle,com.google.gdt.eclipse.platform.shared,1.4.0.v201010280102,"com.google.gdt.eclipse.platform.shared",1294191553929
started,bundle,com.google.gdt.eclipse.suite,1.4.0.v201010280102,"com.google.gdt.eclipse.suite",1294191553929
started,bundle,com.google.gwt.eclipse.core,1.4.0.v201010280102,"com.google.gwt.eclipse.core",1294191553930
os,sysinfo,,,"win32",1294191553932
arch,sysinfo,,,"x86_64",1294191553932
ws,sysinfo,,,"win32",1294191553932
locale,sysinfo,,,"en_US",1294191553932
processors,sysinfo,,,"8",1294191553932
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1294191553932
java.runtime.version,sysinfo,,,"1.6.0_22-b04",1294191553932
java.specification.name,sysinfo,,,"Java Platform API Specification",1294191553932
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1294191553932
java.specification.version,sysinfo,,,"1.6",1294191553932
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1294191553932
java.version,sysinfo,,,"1.6.0_22",1294191553932
java.vm.info,sysinfo,,,"mixed mode",1294191553932
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1294191553932
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1294191553932
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1294191553932
java.vm.specification.version,sysinfo,,,"1.0",1294191553932
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1294191553932
java.vm.version,sysinfo,,,"17.1-b03",1294191553932
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294191564086
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294193067125
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294193084002
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294193195063
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294193219186
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294193253753
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1294193257482
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1294193263971
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1294193264066
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294193270201
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294193283134
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1294193288864
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1294193288924
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1294193290485
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1294193290544
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1294193291054
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1294193291111
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1294193292459
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294193309098
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294193317614
started,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1294193329378
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1294193334933
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294193335858
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294193380284
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294193412041
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294193598354
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294193599872
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294193646562
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294193647908
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294193809150
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1294193809171
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1294193810867
closed,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294193829832
stopped,bundle,org.eclipse.mylyn.ide.ant,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ant",1294193830027
stopped,bundle,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui",1294193830028
stopped,bundle,org.eclipse.ant.launching,1.0.0.v20100427,"org.eclipse.ant.launching",1294193830028
stopped,bundle,org.eclipse.compare.win32,1.0.100.I20100505-1245,"org.eclipse.compare.win32",1294193830029
stopped,bundle,com.google.appengine.eclipse.sdkbundle.1.3.8,1.3.8.v201010161055,"com.google.appengine.eclipse.sdkbundle.1.3.8",1294193830029
stopped,bundle,com.google.gdt.eclipse.maven,1.4.0.v201010280102,"com.google.gdt.eclipse.maven",1294193830029
stopped,bundle,com.google.gdt.eclipse.suite,1.4.0.v201010280102,"com.google.gdt.eclipse.suite",1294193830029
stopped,bundle,com.google.appengine.eclipse.sdkbundle.1.4.0,1.4.0.v201012021502,"com.google.appengine.eclipse.sdkbundle.1.4.0",1294193830030
stopped,bundle,com.google.appengine.eclipse.core,1.4.0.v201010280102,"com.google.appengine.eclipse.core",1294193830030
stopped,bundle,com.google.gwt.eclipse.oophm,1.4.0.v201010280102,"com.google.gwt.eclipse.oophm",1294193830030
stopped,bundle,com.google.gwt.eclipse.sdkbundle.2.1.0,2.1.0.v201010280102,"com.google.gwt.eclipse.sdkbundle.2.1.0",1294193830031
stopped,bundle,com.google.gwt.eclipse.core,1.4.0.v201010280102,"com.google.gwt.eclipse.core",1294193830032
stopped,bundle,com.google.gdt.eclipse.core,1.4.0.v201010280102,"com.google.gdt.eclipse.core",1294193830032
stopped,bundle,com.google.gdt.eclipse.platform,1.4.0.v201010280102,"com.google.gdt.eclipse.platform",1294193830033
stopped,bundle,com.google.gdt.eclipse.platform.e36,1.4.0.v201010280102,"com.google.gdt.eclipse.platform.e36",1294193830033
stopped,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.100.v20100513,"org.eclipse.equinox.p2.ui.sdk",1294193830033
stopped,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1294193830034
stopped,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1294193830034
stopped,bundle,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit",1294193830035
stopped,bundle,org.eclipse.jdt.apt.ui,3.3.300.v20100513-0845,"org.eclipse.jdt.apt.ui",1294193830036
stopped,bundle,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui",1294193830036
stopped,bundle,com.google.gdt.eclipse.platform.shared,1.4.0.v201010280102,"com.google.gdt.eclipse.platform.shared",1294193830036
stopped,bundle,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui",1294193830044
stopped,bundle,org.eclipse.wst.dtd.ui,1.0.500.v201004290328,"org.eclipse.wst.dtd.ui",1294193830045
stopped,bundle,org.eclipse.wst.xsd.ui,1.2.303.v201004290328,"org.eclipse.wst.xsd.ui",1294193830046
stopped,bundle,org.eclipse.wst.css.ui,1.0.501.v201008232042,"org.eclipse.wst.css.ui",1294193830047
stopped,bundle,org.eclipse.wst.xml.ui,1.1.102.v201008251905,"org.eclipse.wst.xml.ui",1294193830049
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1294193844221
started,bundle,org.eclipse.osgi,3.6.1.R36x_v20100806,"org.eclipse.osgi",1294193844221
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20100503,"org.eclipse.equinox.simpleconfigurator",1294193844222
started,bundle,com.ibm.icu,4.2.1.v20100412,"com.ibm.icu",1294193844222
started,bundle,org.eclipse.compare.core,3.5.100.I20100526-0800,"org.eclipse.compare.core",1294193844223
started,bundle,org.eclipse.core.contenttype,3.4.100.v20100505-1235,"org.eclipse.core.contenttype",1294193844223
started,bundle,org.eclipse.core.databinding.observable,1.3.0.I20100601-0800,"org.eclipse.core.databinding.observable",1294193844224
started,bundle,org.eclipse.core.expressions,3.4.200.v20100505,"org.eclipse.core.expressions",1294193844224
started,bundle,org.eclipse.core.filebuffers,3.5.100.v20100520-0800,"org.eclipse.core.filebuffers",1294193844224
started,bundle,org.eclipse.core.filesystem,1.3.1.R36x_v20100727-0745,"org.eclipse.core.filesystem",1294193844444
started,bundle,org.eclipse.core.jobs,3.5.1.R36x_v20100824,"org.eclipse.core.jobs",1294193844445
